Bird_ID,Species,Region,Habitat,Weather_Condition,Migration_Reason,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Flight_Distance_km,Flight_Duration_hours,Average_Speed_kmph,Max_Altitude_m,Min_Altitude_m,Temperature_C,Wind_Speed_kmph,Humidity_%,Pressure_hPa,Visibility_km,Nesting_Success,Tag_Battery_Level_%,Signal_Strength_dB,Migration_Start_Month,Migration_End_Month,Rest_Stops,Predator_Sightings,Tag_Type,Migrated_in_Flock,Flock_Size,Food_Supply_Level,Tracking_Quality,Migration_Interrupted,Interrupted_Reason,Tagged_By,Tag_Weight_g,Migration_Success,Recovery_Location_Known,Recovery_Time_days,Observation_Counts,Observation_Quality
B1078,Stork,North America,Mountain,Rainy,Breeding,-50.736952858610564,-94.09903678404812,-29.482377801048905,-142.71939666423228,2735.5,53.6,49.56,5638,443,3.8,27.8,22,1048.4,7.8,Yes,11,-68.4,May,Mar,6,7,GPS,No,23,Low,Excellent,No,N/A,Researcher_A,14.8,Failed,No,36,48,High
B1079,Goose,Europe,Grassland,Stormy,Avoid Predators,2.50593355525055,64.75070690300663,17.76359478026184,147.8606324334125,2691.82,49.6,44.2,6186,701,28.0,12.1,72,1033.7,7.0,No,17,-78.8,Mar,Dec,12,2,GPS,No,251,High,Good,Yes,N/A,Researcher_C,13.0,Successful,No,91,11,Low
B1080,Stork,Europe,Mountain,Windy,Avoid Predators,26.968183976068673,38.98838470215571,67.38115952256385,-20.707114340529415,3059.93,53.3,51.64,7370,321,17.7,7.7,67,955.4,17.0,Yes,58,-82.8,Feb,May,13,4,Satellite,Yes,294,High,Fair,No,Storm,Researcher_A,28.6,Failed,No,110,4,High
B1081,Goose,Asia,Grassland,Foggy,Avoid Predators,-7.566603111010124,81.48319014540112,-57.30175694918203,134.27429245581203,2081.72,35.7,46.44,3204,817,10.7,19.1,40,964.7,6.4,Yes,65,-71.5,Mar,Dec,2,2,Radio,No,117,Medium,Poor,No,Storm,Researcher_C,17.1,Failed,Yes,67,96,High
B1082,Eagle,South America,Coastal,Windy,Breeding,12.055039914022487,-48.31469333990566,48.27996426033849,75.33733811002688,2424.41,45.9,42.26,3341,278,31.6,39.7,52,971.4,1.9,Yes,45,-85.0,Sep,Apr,13,1,Radio,Yes,104,Low,Poor,Yes,Lost Signal,Researcher_B,24.7,Successful,No,65,60,Low
B1083,Eagle,Africa,Grassland,Foggy,Feeding,-15.046346209106048,175.29255378474852,-81.19760806108127,128.59832261946764,2754.76,58.0,52.7,3894,482,6.9,57.5,84,965.3,16.4,Yes,91,-64.8,Nov,Mar,6,4,Radio,No,57,High,Poor,Yes,Injury,Researcher_C,25.0,Successful,Yes,109,85,High
B1084,Eagle,Africa,Coastal,Rainy,Climate Change,4.457151723824964,-155.87688404572816,-31.188750135730295,138.22491213164352,2137.36,36.7,45.91,9257,589,33.5,58.5,32,1010.7,2.3,Yes,92,-65.0,Apr,Nov,6,1,Satellite,No,347,Medium,Poor,Yes,N/A,Researcher_C,26.1,Failed,Yes,59,70,Moderate
B1085,Goose,Asia,Coastal,Clear,Breeding,81.46722095038109,-151.30741786696294,-50.59571585762674,-160.81434057154158,2982.8,55.9,43.34,1110,633,-6.7,52.5,44,1020.2,4.7,Yes,30,-54.4,Nov,Nov,7,9,GPS,No,25,Low,Poor,Yes,Storm,Researcher_A,29.0,Successful,Yes,110,40,Moderate
B1086,Stork,Australia,Wetland,Windy,Breeding,-0.030392543460237675,150.0753051290214,74.80511706113194,81.09282522029895,2394.53,58.6,51.63,5494,566,-8.2,42.6,68,1040.1,2.7,No,58,-65.3,Feb,Oct,9,2,GPS,No,234,Low,Excellent,Yes,Lost Signal,Researcher_A,5.0,Failed,Yes,26,66,High
B1087,Eagle,Africa,Coastal,Clear,Breeding,-44.427666094333155,53.174316570855694,-57.9603768541471,-98.44282928978187,1861.28,43.5,43.15,3959,675,-6.3,4.5,87,1030.9,1.6,No,22,-68.9,May,Oct,9,5,GPS,Yes,460,High,Fair,Yes,Injury,Researcher_A,15.3,Successful,Yes,7,81,Moderate
B1088,Hawk,Europe,Forest,Clear,Feeding,46.57439187226271,-62.51973545444241,14.153745263582081,176.14688602028042,2197.56,63.3,43.82,4798,844,-6.2,1.0,64,965.8,15.9,No,69,-77.5,Nov,Oct,9,5,Satellite,No,23,High,Fair,Yes,Predator,Researcher_A,23.2,Successful,Yes,103,96,Low
B1089,Warbler,Asia,Grassland,Windy,Feeding,-29.23479759932112,94.30299277222542,-60.33903016405682,100.22507068534776,2980.66,58.1,44.7,5710,590,0.4,1.4,37,953.4,14.6,Yes,19,-75.5,Sep,Oct,9,3,Satellite,Yes,36,Low,Good,Yes,N/A,Researcher_A,23.2,Successful,Yes,50,76,Moderate
B1090,Goose,North America,Urban,Windy,Feeding,56.91729074785033,-17.001580372905636,-4.772931250197601,-178.6445989908394,1978.84,63.8,55.92,4387,413,8.3,6.0,87,994.6,13.4,Yes,21,-70.6,Sep,Jun,2,9,Radio,No,306,High,Good,No,N/A,Researcher_A,6.4,Successful,No,87,72,High
B1091,Goose,South America,Urban,Clear,Feeding,-79.76844198290067,-172.39625682921644,-15.588017754285445,153.86987584879319,2019.31,53.7,48.4,6941,381,26.5,27.8,94,1047.4,15.3,No,20,-77.8,Feb,Oct,8,0,Radio,No,274,High,Fair,Yes,Predator,Researcher_C,15.7,Successful,Yes,11,67,High
B1092,Stork,South America,Urban,Stormy,Feeding,-30.207964120435555,54.39732099118464,-82.55570539790739,-74.76987520757623,2759.55,45.9,52.3,3092,262,7.6,1.1,57,995.8,11.3,Yes,78,-90.2,Feb,Oct,9,7,Radio,No,402,High,Excellent,No,Storm,Researcher_B,22.7,Failed,Yes,30,16,Moderate
B1093,Goose,South America,Forest,Stormy,Avoid Predators,-73.01521651308491,-92.47970264705175,58.65616686610872,-30.00470413087811,1841.55,61.7,54.73,7741,101,-4.3,21.3,28,998.3,9.6,Yes,24,-62.6,Sep,Apr,4,3,Satellite,Yes,55,Medium,Fair,No,Predator,Researcher_A,28.4,Failed,No,84,52,High
B1094,Goose,Europe,Coastal,Windy,Climate Change,-74.64279163575034,-138.4793580203756,50.42028872099587,40.42280841403223,2783.38,50.1,48.63,3819,393,-8.6,57.1,25,1017.4,3.1,Yes,52,-73.9,Jan,Dec,1,4,Satellite,No,319,Low,Excellent,No,Predator,Researcher_A,19.6,Successful,Yes,27,28,Low
B1095,Eagle,North America,Grassland,Clear,Climate Change,28.510120651038704,-98.90165430021449,-39.98549302779507,149.87152585591866,1470.24,59.4,50.22,8459,679,15.1,33.7,48,952.6,19.0,Yes,89,-70.9,Mar,May,5,6,Radio,No,207,Medium,Fair,Yes,Injury,Researcher_A,9.3,Failed,Yes,53,69,Low
B1096,Stork,Asia,Mountain,Clear,Feeding,-20.63973575635066,-8.583162793470535,20.51912464127156,153.83758437146184,2737.52,45.5,52.91,8251,655,0.4,36.3,76,1029.0,3.8,Yes,77,-69.7,Sep,May,10,1,Satellite,No,372,High,Good,No,Lost Signal,Researcher_A,9.8,Failed,Yes,70,44,High
B1097,Eagle,Asia,Mountain,Rainy,Feeding,66.86620955732025,-162.05168473803352,-24.719475441459892,22.849834583066098,2453.38,44.6,50.42,2162,661,6.2,29.4,14,1030.8,6.8,No,88,-57.0,Sep,Apr,1,3,GPS,Yes,328,Low,Excellent,No,Predator,Researcher_C,27.9,Failed,No,66,44,High
B1098,Warbler,South America,Wetland,Clear,Avoid Predators,2.9529248172352425,137.93485924063714,48.46088579039187,-65.97918150787855,3317.11,42.6,48.98,2664,695,0.9,58.9,46,985.0,20.0,No,48,-92.0,Feb,Nov,13,6,GPS,No,217,High,Fair,No,Predator,Researcher_B,5.1,Successful,No,40,49,Moderate
B1099,Warbler,North America,Forest,Stormy,Feeding,-36.838220188989105,21.57048596497029,34.64720213091435,-79.49162098598137,1525.18,64.2,50.97,2861,466,8.2,10.0,35,988.2,7.8,Yes,38,-75.6,Mar,Dec,14,9,Radio,No,245,Medium,Poor,Yes,Predator,Researcher_A,16.8,Failed,Yes,85,27,Low
B1100,Eagle,North America,Grassland,Rainy,Avoid Predators,39.75999983319505,-74.52137515845034,-73.71594339840686,-48.817044439747576,2176.92,56.5,48.12,3831,542,33.8,58.5,37,965.7,7.5,No,50,-63.3,Oct,Dec,4,4,Radio,Yes,105,Low,Poor,Yes,Storm,Researcher_B,28.9,Successful,No,67,26,Low
B1101,Warbler,North America,Coastal,Stormy,Avoid Predators,22.323022485425938,67.3217453119259,61.953869766575366,-115.01507392595609,2758.92,35.2,46.65,5461,764,33.8,28.0,86,955.3,10.8,Yes,46,-63.2,Oct,Jun,11,8,GPS,No,70,Medium,Poor,No,Lost Signal,Researcher_B,25.7,Successful,Yes,94,38,High
B1102,Stork,Africa,Urban,Foggy,Breeding,53.9270317492566,109.52513891277886,-57.703301082892445,61.139886595234515,2475.92,46.9,48.07,1566,888,22.1,55.5,64,1045.6,19.1,No,18,-79.8,Apr,May,4,4,Radio,No,402,High,Excellent,No,Storm,Researcher_B,22.2,Failed,Yes,28,87,High
B1103,Swallow,Africa,Forest,Windy,Breeding,25.845889741539295,41.01286607405288,-58.66025355622914,10.008738434263421,2250.4,52.2,47.49,3111,426,0.6,38.4,35,963.4,10.5,No,15,-64.5,Nov,May,8,1,Radio,No,444,High,Poor,No,Lost Signal,Researcher_A,11.7,Failed,No,118,34,High
B1104,Eagle,South America,Forest,Foggy,Feeding,-59.937584922194354,-107.10191451221152,42.07443746751929,98.44729209712801,1615.76,65.1,53.98,9215,141,28.4,12.2,43,1044.0,13.1,Yes,60,-87.3,Mar,Mar,6,6,Satellite,Yes,293,Low,Fair,Yes,N/A,Researcher_B,24.9,Successful,No,114,50,High
B1105,Hawk,North America,Grassland,Windy,Avoid Predators,30.65580678007187,-140.29616874728026,-57.01480894966284,-146.11992591980425,2710.29,47.2,41.62,6694,496,-9.5,47.8,77,1013.2,3.7,Yes,58,-62.2,Feb,Mar,9,6,GPS,No,389,Low,Excellent,Yes,Lost Signal,Researcher_B,26.1,Successful,No,48,66,Low
B1106,Hawk,Australia,Coastal,Stormy,Feeding,-19.52114442915415,129.5638909320192,-67.96854836254286,-36.03390323753956,3632.25,60.6,53.47,4927,371,13.2,8.0,95,1048.7,6.9,No,81,-75.8,Oct,Nov,4,3,GPS,No,444,High,Excellent,Yes,N/A,Researcher_C,22.3,Failed,No,48,73,Low
B1107,Goose,North America,Wetland,Stormy,Breeding,-6.634254553637746,-95.51253112137343,-29.595091098873425,-93.64936744767913,2131.35,67.0,61.47,7403,835,29.5,48.7,16,995.2,4.4,Yes,77,-55.2,Jan,Mar,6,1,Radio,Yes,284,High,Fair,Yes,Injury,Researcher_A,14.0,Successful,Yes,62,33,Moderate
B1108,Warbler,Asia,Coastal,Foggy,Breeding,75.88162363272204,-172.77032495610084,60.9682465445718,12.667034253385822,2537.8,37.6,50.79,9897,763,8.8,2.1,82,1031.5,10.1,No,62,-59.9,Oct,Jun,2,6,Satellite,Yes,1,Low,Good,No,Predator,Researcher_A,9.1,Failed,Yes,119,24,Low
B1109,Hawk,Asia,Wetland,Windy,Breeding,-25.206471666405534,51.44475893553076,-58.17442351814617,-11.432165875699297,2675.79,50.6,49.65,6031,412,1.0,8.6,94,975.4,12.8,Yes,52,-61.2,May,May,13,9,Satellite,Yes,340,Medium,Poor,No,N/A,Researcher_C,22.7,Successful,No,58,69,High
B1110,Goose,South America,Wetland,Windy,Breeding,20.15264573835097,-124.96128124884734,-28.966861238792376,-18.15643757194954,2300.15,43.5,46.1,7098,333,18.2,21.5,90,956.8,6.9,Yes,24,-62.5,Oct,May,12,9,Satellite,No,470,Low,Excellent,No,Predator,Researcher_A,25.8,Failed,Yes,26,1,Low
B1111,Swallow,Australia,Urban,Rainy,Breeding,-24.57328798579688,176.7491351152471,-38.47428889609384,-66.36469250018071,2478.59,64.6,41.99,6585,315,26.8,3.9,43,1019.0,3.6,No,17,-81.1,Oct,Mar,3,3,Radio,No,202,High,Good,No,N/A,Researcher_B,24.9,Failed,Yes,73,68,Low
B1112,Stork,North America,Urban,Clear,Feeding,-72.94905263559748,133.1030994261883,-25.90904435042053,81.6644068106857,1982.05,55.7,48.21,1891,645,20.1,49.1,54,1039.3,5.3,No,99,-71.8,Mar,Jun,9,5,Radio,Yes,152,High,Fair,Yes,Storm,Researcher_C,11.0,Successful,Yes,79,82,Moderate
B1113,Stork,Australia,Grassland,Rainy,Feeding,-8.365438431305904,39.04046136043837,38.56892298438524,-6.63562646576753,1806.72,45.7,49.71,5779,821,1.4,27.1,53,956.5,19.5,Yes,27,-64.8,Oct,Mar,12,6,GPS,Yes,448,Low,Fair,Yes,Lost Signal,Researcher_C,25.2,Successful,No,8,78,High
B1114,Stork,South America,Coastal,Stormy,Breeding,17.471070802737344,120.19163133907563,-17.016195422810114,-107.19223926725057,3251.66,40.3,40.67,1380,464,-4.4,37.1,14,1001.9,5.0,No,98,-76.3,Feb,Apr,1,7,Radio,No,196,Medium,Poor,Yes,Injury,Researcher_C,17.7,Successful,No,77,72,Low
B1115,Hawk,Asia,Wetland,Foggy,Feeding,-16.649407433232227,-10.60714772326935,46.72380264135171,17.081090243925615,2438.58,43.8,45.89,5839,828,2.3,6.1,54,1017.0,3.9,Yes,17,-71.6,Jan,Oct,6,0,Radio,Yes,152,Medium,Poor,Yes,N/A,Researcher_C,20.3,Successful,Yes,77,48,Low
B1116,Swallow,Asia,Grassland,Windy,Breeding,-19.680086757926816,103.8550480064767,25.272564884706128,34.80197617418182,2774.4,40.6,44.94,5530,650,-3.5,0.4,49,1020.5,11.7,Yes,94,-90.7,Nov,May,5,0,GPS,Yes,240,Medium,Poor,No,Storm,Researcher_B,22.8,Successful,No,11,96,Low
B1117,Hawk,Africa,Wetland,Rainy,Breeding,57.66813250099145,52.75207886297443,-25.002147220394875,-172.30331618448034,2719.25,44.4,54.95,4972,562,33.1,58.9,83,954.9,20.0,Yes,59,-70.9,Sep,Dec,13,7,Satellite,No,310,Low,Excellent,No,Lost Signal,Researcher_C,6.5,Failed,Yes,1,67,Moderate
B1118,Warbler,South America,Forest,Foggy,Breeding,-84.65666898789536,-169.68792673092386,-12.196659310698493,-106.63968209453515,2022.94,43.8,52.13,8078,743,6.6,8.7,34,1036.6,5.0,Yes,68,-78.1,Mar,Oct,11,6,GPS,No,220,Medium,Excellent,Yes,Predator,Researcher_A,7.0,Failed,Yes,99,31,Moderate
B1119,Hawk,South America,Mountain,Foggy,Feeding,-36.79462858677841,161.55276031902326,36.65208817053056,-92.73459235417835,1847.49,55.4,48.74,6082,888,33.5,49.8,19,982.4,10.2,Yes,37,-72.7,Jan,Jun,8,6,GPS,Yes,346,High,Fair,No,N/A,Researcher_C,25.9,Failed,Yes,103,10,Low
B1120,Swallow,North America,Mountain,Clear,Feeding,56.11630776789809,129.93104815080733,6.255974372081425,-90.6929416212727,2191.56,42.1,51.29,8211,131,15.9,38.4,45,979.5,13.0,Yes,73,-58.1,Feb,Apr,1,2,Radio,No,335,Medium,Good,No,Storm,Researcher_B,9.5,Failed,No,110,81,High
B1121,Swallow,North America,Wetland,Windy,Avoid Predators,75.69542675000949,163.2266606135599,66.30122905692963,-94.01548667038891,2611.15,55.1,48.93,2678,828,21.1,48.3,53,956.6,3.3,No,46,-54.8,Sep,Mar,1,3,Satellite,Yes,317,High,Good,No,N/A,Researcher_C,10.6,Successful,Yes,38,99,High
B1122,Warbler,Africa,Grassland,Foggy,Feeding,-15.786074548650916,83.29173644189365,77.9730153258181,-82.20917823591031,2086.35,43.2,57.55,7648,869,30.9,36.1,30,1008.9,11.4,No,21,-91.4,May,Jun,13,4,Radio,Yes,255,Low,Good,Yes,N/A,Researcher_C,11.5,Failed,Yes,16,67,Moderate
B1123,Swallow,Europe,Urban,Windy,Feeding,69.98296377529374,-31.658068201816036,39.187318686901676,-85.41819854826203,2266.13,38.2,51.14,1490,133,34.7,23.3,86,991.1,3.1,Yes,55,-81.1,Nov,Apr,12,7,Radio,Yes,372,High,Poor,Yes,Lost Signal,Researcher_A,17.1,Successful,Yes,12,35,High
B1124,Swallow,Australia,Coastal,Rainy,Climate Change,-54.192578017494114,-105.4853196169384,88.05728156801024,138.26478143649808,1495.26,47.5,49.17,5312,798,32.7,31.7,92,1044.8,9.4,No,10,-61.9,Sep,Nov,7,1,Radio,Yes,327,Medium,Poor,Yes,Storm,Researcher_B,21.5,Successful,No,113,56,Moderate
B1125,Stork,Europe,Wetland,Foggy,Breeding,-50.14312778516893,-115.20131487628716,17.3766217354803,-64.92676599181614,2480.51,43.7,45.76,6159,819,10.1,32.1,30,961.4,19.7,Yes,12,-75.9,Apr,Nov,7,6,GPS,Yes,417,Medium,Good,Yes,N/A,Researcher_B,24.8,Failed,No,97,29,High
B1126,Warbler,Europe,Wetland,Foggy,Breeding,62.31444778526463,-127.83015058040222,-82.83045774407266,-54.08542282815182,2537.8,38.5,54.43,8962,131,21.2,10.7,48,976.4,6.1,No,29,-70.4,May,May,3,6,GPS,Yes,390,Medium,Fair,No,Predator,Researcher_C,24.9,Successful,No,11,51,High
B1127,Crane,South America,Coastal,Rainy,Feeding,72.58639344131129,-100.58052864905362,0.8733701028894245,-84.17618547006444,2498.05,43.9,35.62,6581,658,7.5,38.4,85,975.7,15.0,No,13,-73.3,Sep,May,1,6,GPS,Yes,93,High,Fair,Yes,Injury,Researcher_B,25.4,Failed,No,114,17,High
B1128,Crane,Australia,Urban,Windy,Feeding,-49.89496176671985,18.228964805062304,-48.59832971054539,168.32676943532084,1995.82,65.8,43.18,3611,747,18.4,10.5,51,1044.3,11.9,No,34,-64.3,Apr,Mar,6,9,GPS,Yes,238,High,Good,No,Injury,Researcher_C,28.1,Failed,Yes,52,24,Low
B1129,Swallow,South America,Wetland,Windy,Avoid Predators,-79.32164580565001,66.14822278362277,-29.931627530824443,12.776688084615103,2006.88,45.9,57.87,4417,634,13.5,32.5,47,965.2,9.9,No,15,-85.1,Mar,Nov,5,8,Satellite,No,495,Low,Good,No,Injury,Researcher_A,29.8,Successful,Yes,115,59,Moderate
B1130,Crane,Australia,Forest,Foggy,Climate Change,-73.7416553300482,-66.93963803414344,-1.787390613323467,39.79660111470585,1954.17,52.9,39.54,1441,400,-9.2,40.3,13,1048.8,18.3,Yes,65,-56.7,Nov,Dec,12,4,GPS,Yes,369,Medium,Poor,Yes,Predator,Researcher_A,16.1,Successful,Yes,101,31,Low
B1131,Crane,Asia,Urban,Rainy,Breeding,-42.951449632254615,17.548909022830856,-36.89085520605035,84.77541434271694,2287.7,43.2,45.76,3721,531,29.0,48.7,97,1040.7,13.6,No,30,-76.5,Apr,Mar,1,6,Radio,No,432,High,Good,Yes,Storm,Researcher_B,18.4,Successful,Yes,117,92,High
B1132,Swallow,South America,Forest,Stormy,Breeding,47.06083388642307,-57.149042596613924,-34.268105022269395,-59.86293523582566,2143.8,57.8,52.79,3630,330,6.0,32.6,55,1035.4,4.7,Yes,15,-77.0,Mar,Oct,12,7,GPS,Yes,299,Low,Poor,No,Injury,Researcher_C,18.6,Successful,Yes,45,74,High
B1133,Crane,South America,Mountain,Windy,Feeding,1.7985290033309127,70.74359052263853,-17.6370594461672,168.76095471533478,3205.53,36.9,51.36,2357,438,10.2,36.9,54,1009.5,13.3,No,34,-80.0,May,Apr,9,5,Radio,Yes,474,Medium,Excellent,No,Predator,Researcher_A,24.6,Failed,Yes,59,30,High
B1134,Hawk,South America,Coastal,Stormy,Feeding,-7.994008396301467,175.8550393152904,-38.43767740386405,-125.16257787323848,3402.52,61.5,48.28,6616,726,5.5,43.6,63,1048.2,7.1,No,60,-58.0,Feb,Mar,2,0,Radio,Yes,417,Low,Poor,No,Lost Signal,Researcher_A,8.0,Failed,Yes,56,68,High
B1135,Goose,Africa,Urban,Foggy,Climate Change,15.145187609880168,68.04610861783806,-59.48982086737545,-15.18674382203605,2952.42,59.2,46.88,6321,626,11.7,21.8,98,979.1,5.1,Yes,75,-85.2,Sep,Mar,3,0,Satellite,Yes,478,High,Excellent,No,Lost Signal,Researcher_A,7.5,Successful,Yes,6,85,High
B1136,Warbler,South America,Urban,Stormy,Breeding,70.24016042319352,-158.7489923384448,47.800847262836186,-127.64186555312392,2549.23,48.8,44.68,8954,559,12.3,2.8,28,984.1,13.3,No,27,-61.7,Mar,Mar,7,5,Radio,Yes,278,Low,Fair,Yes,Lost Signal,Researcher_A,15.4,Successful,No,75,70,Low
B1137,Goose,North America,Grassland,Stormy,Climate Change,-73.72253167818164,-8.19541517976387,-18.86188277270803,104.53526865373794,2341.17,66.1,51.41,6340,567,18.5,17.7,27,1021.3,13.5,No,86,-68.1,Jan,Nov,7,4,Radio,Yes,99,Low,Excellent,Yes,N/A,Researcher_B,19.9,Successful,No,18,89,Moderate
B1138,Swallow,North America,Grassland,Windy,Breeding,35.05034297458464,97.33949734843105,59.71631408819283,-141.36563087210416,2079.29,58.0,46.89,2295,602,6.9,7.1,47,1017.9,19.2,No,53,-70.8,Apr,May,4,4,GPS,Yes,351,Low,Excellent,Yes,Predator,Researcher_C,6.5,Failed,No,79,7,Moderate
B1139,Stork,Australia,Coastal,Foggy,Feeding,76.82235221797293,15.206978251289627,68.88905811263314,19.403857228889876,2533.05,73.5,37.92,9389,354,0.3,45.6,27,1033.6,17.5,No,35,-73.8,Jan,May,2,5,Radio,No,156,High,Good,Yes,Injury,Researcher_C,17.3,Failed,Yes,41,78,Low
B1140,Warbler,Asia,Urban,Stormy,Climate Change,-51.596992483488,162.3826907002433,45.1734275073276,-142.26974099976036,2418.48,57.7,43.66,6744,871,7.9,48.8,64,1024.6,4.0,Yes,60,-71.7,Jan,Mar,6,9,Radio,No,183,Low,Fair,No,Injury,Researcher_C,7.1,Successful,Yes,48,57,Low
B1141,Swallow,Africa,Mountain,Windy,Avoid Predators,60.7990168731302,-160.28219548648397,-18.5988308324698,-17.04172025350445,1982.9,39.1,52.74,1044,579,4.5,58.1,97,1016.9,11.7,No,24,-70.7,May,Jun,1,5,Radio,Yes,220,Low,Fair,Yes,N/A,Researcher_A,10.8,Successful,No,58,27,High
B1142,Stork,Australia,Wetland,Stormy,Feeding,35.64444793671041,-75.1840044135559,39.83798034386541,-79.08912328585463,2104.33,43.6,57.11,7859,375,15.6,36.1,56,1030.6,4.7,Yes,23,-60.0,Nov,Mar,4,4,GPS,No,482,Medium,Poor,Yes,Lost Signal,Researcher_B,12.6,Successful,No,117,38,Moderate
B1143,Goose,North America,Coastal,Windy,Avoid Predators,-87.39566350683396,-100.5414812496761,-62.060309211856875,145.18683286535747,1527.08,59.2,50.05,8090,445,22.7,28.6,14,1048.7,8.6,No,69,-66.6,Nov,Oct,6,1,Radio,Yes,487,Low,Good,No,Storm,Researcher_A,18.3,Successful,Yes,118,55,Moderate
B1144,Swallow,Africa,Coastal,Foggy,Avoid Predators,-48.309897534816926,96.34399263489195,29.000836647999463,-160.8855137744548,1991.89,35.1,46.31,2938,419,22.3,56.5,36,1011.1,4.6,No,79,-66.6,Oct,Mar,14,8,Radio,No,209,High,Poor,No,Predator,Researcher_B,8.9,Successful,No,59,28,Moderate
B1145,Warbler,Africa,Grassland,Rainy,Avoid Predators,19.052056961258543,8.565504654242432,-16.914228488305014,53.977546728088186,2699.25,49.4,51.49,4572,276,30.1,55.2,32,1002.0,10.1,No,80,-66.1,May,Mar,10,2,Satellite,No,467,Medium,Poor,Yes,Storm,Researcher_A,14.2,Successful,Yes,40,25,Moderate
B1146,Warbler,Asia,Mountain,Windy,Breeding,0.43206110841809675,-130.1960839129179,28.015994698510454,70.29044386480427,3016.48,20.1,48.73,6368,673,-0.8,38.5,14,965.2,7.0,No,85,-73.2,Sep,Mar,14,1,Radio,No,140,Low,Excellent,Yes,Injury,Researcher_C,7.1,Successful,No,20,2,Low
B1147,Eagle,Africa,Coastal,Windy,Avoid Predators,5.028525454835872,-77.18642515388592,45.8623065855102,140.03355685723506,2763.73,59.4,53.25,4654,713,12.6,46.4,18,989.6,14.7,No,73,-70.4,Jan,Oct,13,2,Radio,No,437,Medium,Excellent,No,Storm,Researcher_C,14.2,Failed,No,55,6,High
B1148,Hawk,South America,Mountain,Stormy,Breeding,-48.25252357077192,8.157356278694948,11.283567845994298,135.9826042720178,2248.37,48.9,58.75,5246,696,18.1,11.9,80,1005.2,4.6,Yes,32,-62.7,Jan,Jun,1,6,Radio,Yes,320,Low,Fair,Yes,Injury,Researcher_B,6.9,Failed,Yes,25,68,Moderate
B1149,Crane,Africa,Coastal,Foggy,Climate Change,31.500624727552804,178.60643325131372,25.646146749880913,171.74026317873546,1668.03,45.7,46.57,3533,682,13.2,30.9,10,954.7,14.5,No,70,-68.1,Jan,Dec,9,0,GPS,No,43,High,Poor,Yes,Storm,Researcher_C,13.5,Successful,Yes,115,72,Low
B1150,Stork,Asia,Grassland,Clear,Feeding,-42.04469323138016,-48.854751330466144,-51.56497234705355,-88.59263243504206,1901.91,49.2,61.75,9327,199,18.8,20.4,85,1046.6,10.6,No,95,-54.8,Nov,Jun,9,0,GPS,No,90,Medium,Excellent,No,N/A,Researcher_C,25.8,Successful,Yes,80,78,High
B1151,Eagle,Australia,Wetland,Clear,Breeding,-19.9017060338783,-123.54260495770968,16.68591984767974,-81.06286458680123,2720.68,42.9,44.83,9069,682,28.6,49.4,46,958.4,1.7,Yes,51,-63.7,Feb,May,6,4,Satellite,No,38,Low,Excellent,Yes,Predator,Researcher_C,20.0,Failed,No,27,31,Moderate
B1152,Crane,Asia,Grassland,Rainy,Breeding,-23.595135141586283,-1.0560507150031242,-7.114628016855164,-36.974617892058575,2703.42,39.0,40.32,3216,876,-5.9,53.4,36,1049.8,13.1,No,73,-84.4,Oct,Mar,14,1,GPS,No,476,High,Good,Yes,Predator,Researcher_C,11.8,Failed,No,87,98,Moderate
B1153,Crane,Asia,Coastal,Foggy,Climate Change,30.964503981581743,-68.33290419609634,-12.950485279702662,13.527713029130553,2174.74,50.5,48.88,4690,750,6.8,24.1,47,974.6,9.5,No,80,-54.5,Feb,Oct,5,2,Radio,No,231,Medium,Good,Yes,Predator,Researcher_B,19.1,Successful,Yes,68,43,High
B1154,Swallow,North America,Mountain,Windy,Climate Change,-73.75450289702087,23.74805657827733,-16.143164213166983,-47.82890930353972,2297.02,45.9,40.8,9507,565,12.7,28.7,68,1022.3,9.2,No,81,-58.5,Jan,Jun,6,8,Radio,Yes,314,Low,Fair,Yes,Storm,Researcher_B,12.2,Failed,Yes,94,63,Low
B1155,Crane,South America,Forest,Clear,Feeding,-53.002457812766664,-11.984290997318652,-34.03367496254365,86.50670779615274,3462.94,40.1,47.12,4672,677,13.5,13.8,51,998.3,9.0,No,27,-82.8,Mar,Oct,2,1,GPS,No,12,Low,Excellent,Yes,Storm,Researcher_A,17.3,Successful,Yes,113,40,High
B1156,Hawk,North America,Grassland,Rainy,Climate Change,-53.91052727668779,68.2163718165082,-35.039760770442875,-176.92378131252482,1619.16,69.0,43.0,7424,147,-9.4,52.7,81,955.5,2.1,Yes,85,-55.9,Sep,Jun,4,4,Radio,No,80,Low,Fair,No,Predator,Researcher_B,20.4,Successful,Yes,103,27,High
B1157,Warbler,Australia,Mountain,Foggy,Breeding,-70.48355865917219,149.1446551923059,35.947157031096665,-173.64444639185302,2505.06,49.0,48.79,8439,898,16.0,8.3,89,972.0,4.6,No,71,-66.5,Sep,Apr,5,5,GPS,No,431,Low,Fair,No,Storm,Researcher_A,17.4,Failed,No,80,26,Low
B1158,Eagle,Europe,Grassland,Rainy,Feeding,-52.63290380943737,-107.81483372324963,10.403956050416,77.78043353912989,1892.9,45.7,50.78,1930,267,21.3,55.0,30,1046.3,16.7,Yes,71,-85.0,Nov,Dec,6,1,Satellite,No,313,Medium,Excellent,No,Storm,Researcher_C,13.8,Successful,Yes,92,62,High
